log_diameter_avg,log_diameter_ratio,log_relative_velocity,absolute_magnitude,diameter_avg,diameter_ratio
5.472157972813079,-0.02600358993883417,-0.16857205160190333,-2.6008803724216034,4.819236535118837,-0.026003523113162858
-0.34516744421510953,-0.2042461624131338,0.6204492976074073,-0.043336806716157805,-0.225532626300884,-0.20424614739444563
2.0734777001993643,-0.0016856087558981092,1.8402463673661367,-1.6978124287358525,1.1640715675924507,-0.0016855090396509578
-0.533776515428215,-0.8336809977678882,-0.7235505918720958,0.4392185830395875,-0.3068529134971768,-0.8336808888316076
-0.3795273961049593,-0.019880197851304158,-0.02254448830105565,0.025599677534663825,-0.24059032023346621,-0.01988009633520229
-0.09526768142109675,-0.3280750852000925,0.17026553909480688,-0.4224874700956706,-0.1126567029809094,-0.32807506886218946
-0.5800280226281623,-0.3671515043736622,0.36095553417918264,0.6219002663042613,-0.32630330306398964,-0.36715138483184084
-0.49098580386849194,-0.07576628337591733,0.40011721163027003,0.30134561453794545,-0.28868735257104294,-0.07576625762686479
-0.6959130133010075,1.9381031023086936,0.518132072618734,1.4767126710144376,-0.3742080242778745,1.938103189555342
1.5806439564831472,0.014019765778526531,0.6074525261057653,-1.5116839212586368,0.8204446203030973,0.014019819070991608
-0.32499309708290514,0.24323338554969953,0.5359342235507497,-0.08125187305410897,-0.21664032661777918,0.24323344671369482
-0.6634565005042332,0.9187817305634799,0.6594220236321446,1.128583425547794,-0.3609094802650742,0.9187818467327833
0.0470620148232786,0.11988887017125006,-0.05999166617055989,-0.5810413838725584,-0.04564594240990655,0.11988895957808147
-0.6711145111971969,-0.5104361023641087,-0.5586861686654451,1.1975199097986144,-0.3640554784197873,-0.5104360350394906
-0.09526768142109675,-0.3280750852000925,1.2295456389676516,-0.4224874700956706,-0.1126567029809094,-0.32807506886218946
-0.6248778426665397,0.6340777976205637,1.0982504474190864,0.8528374885445111,-0.34498305602350254,0.6340779088620856
-0.5853646251532552,1.019977299206012,-0.23406876352460507,0.6460280357920487,-0.32853529082836946,1.019977309726399
-0.5237713557205259,-0.8620292093209252,-2.5944060974154928,0.40475034091417667,-0.30262025385887786,-0.8620291815910031
-0.6673721037405506,1.1680552024680357,0.26839161505296194,1.1630516676732034,-0.36251869255171354,1.1680552508628639
-0.6930562470897441,1.3984071936737394,1.007386266770525,1.4387976046764863,-0.37304117676960663,1.3984071995082277
-0.7047501420641266,-2.5951982458178926,-0.391248049068525,1.6076919910909977,-0.377813084848022,-2.595198186584526
-0.5612793579205022,0.7053162601557978,1.331448794818588,0.5426233094158187,-0.31844179610038215,0.7053163653363592
-0.3956424109791935,0.26327626799679715,0.3417023986984292,0.06006791966007342,-0.24761478685054505,0.26327632130542616
0.1699331282295507,-0.028152008320696486,0.16672035478414537,-0.6982334070989534,0.013851381420596255,-0.028151970740738108
-0.5696662554881493,-0.11356745166194385,-0.8105819546149298,0.5770915515412283,-0.32196236908573317,-0.1135673039009292
-0.6190056807281844,1.3820066229829802,0.7872295532633216,0.8183692464191002,-0.34254741464170013,1.3820067267664011
-0.6550739169774711,-0.8428719762035136,0.2931323796654817,1.0596469412969736,-0.3574599617737211,-0.8428718796547336
-0.5133173525101035,-0.2385316604859268,0.48966313943026396,0.37028209878876706,-0.2981881150362286,-0.23853151269775602
1.3683053050229264,-0.03321332243930925,0.38866047076087124,-1.4220664917325707,0.683101245168946,-0.03321326506102703
0.5287033155355261,-0.0936120823077558,0.010998751624318286,-0.9739793441022363,0.1967111979235219,-0.0936120591373932
0.31406990944134033,-0.10419906286969877,1.782027534989153,-0.8188722545378901,0.08564949395828453,-0.10419905986449012
0.24998668277440872,-0.171430996497495,0.604596103412151,-0.7671698913497739,0.05345715170891318,-0.17143090030678468
1.6405430536034133,0.02921394604427253,-0.0832228556883053,-1.5358116907464243,0.8603188052000458,0.029214016522021824
-0.3627116775726411,0.3932344731756163,0.11867680085556027,-0.008868564590746988,-0.23323480080008652,0.3932345635455097
-0.5133173525101035,-0.2385316604859268,-0.8809199855340075,0.37028209878876706,-0.2981881150362286,-0.23853151269775602
-0.6550739169774711,-0.8428719762035136,0.3817999166608226,1.0596469412969736,-0.3574599617737211,-0.8428718796547336
-0.06355226219507992,-0.05470900637591088,0.7821339439531124,-0.4604025364336218,-0.09789915875666172,-0.05470892259082225
1.2908230762213553,-0.06808953388924201,0.9989334252862145,-1.38759824960716,0.6345038100349599,-0.06808941662445576
-0.17496062453554426,0.17800050901538625,1.5158853270285455,-0.3190827437194394,-0.14930396740910654,0.17800062380618734
0.5812430606893272,0.09513682965729606,0.19655353225744354,-1.0084475862276459,0.2246761030277618,0.09513687015382535
-0.6593598395637743,-0.8876140266709324,0.9573388427264715,1.0941151834223832,-0.3592244280797519,-0.8876138843976971
-0.49098580386849194,-0.07576628337591733,-1.0128651139529392,0.30134561453794545,-0.28868735257104294,-0.07576625762686479
-0.12291170420624697,-0.05040992568672704,0.2961597232300696,-0.38801922797026106,-0.1254391308187457,-0.05040986042597355
-0.267118580341858,0.18414143177056644,-1.3134764892888569,-0.1812097752177986,-0.19091886356726592,0.18414147253812146
0.5547438680215259,0.014948049691937762,1.4105816361420898,-0.9912134651649417,0.21053267859613614,0.014948123185702178
0.5287033155355261,-0.0936120823077558,0.2649736483173969,-0.9739793441022363,0.1967111979235219,-0.0936120591373932
0.13211821678800895,0.10530195223290559,0.9094554206729335,-0.6637651649735427,-0.0046248481910025115,0.10530201690087593
0.9109776979336268,-0.10878775018846325,0.37688221762120067,-1.2014697421299445,0.407471737324619,-0.1087877078414068
0.8789783595990778,-0.09926747569169718,1.7115947224249246,-1.1842356210672391,0.3891673763321855,-0.09926734674415379
1.97683114690447,0.0021063447795019305,0.3160647954156533,-1.6633441866104428,1.0938269019930196,0.0021064095794300925
-0.6358607833115777,1.3150138076619322,-1.603066723822639,0.9217739727953316,-0.34953040689447173,1.3150138531256246
-0.24548397817006823,0.10447268153038246,0.17001325439618262,-0.21567801734320943,-0.18122240040005935,0.10447269722117931
-0.22979804648913868,-0.14691639134619475,-0.14763487295390165,-0.23980578683099674,-0.17416423511802576,-0.14691639086183966
-0.6781095513416526,0.09950505129969213,0.08398613566075368,1.2664563940494347,-0.3669246628202647,0.09950518675262866
1.6752979612471397,-0.0010501571149151379,1.4130233805785186,-1.549598987596588,0.8836878577527467,-0.0010500844397496325
0.6356391045451971,-0.051064871430136986,0.03447776538549347,-1.0429158283530566,0.2539589535100286,-0.05106478721315871
-0.5133173525101035,-0.2385316604859268,-2.3212800581998465,0.37028209878876706,-0.2981881150362286,-0.23853151269775602
2.3155551715647653,-0.021702125078849905,1.7728952356459404,-1.7805362098368378,1.3464641789786262,-0.021702034009452167
-0.22979804648913868,-0.14691639134619475,-0.05063428798174548,-0.23980578683099674,-0.17416423511802576,-0.14691639086183966
-0.2388169338999719,0.055441507793005135,0.906046333795032,-0.22601848998083168,-0.17822531105409595,0.055441598097978974
0.24998668277440872,-0.171430996497495,0.24716909078515797,-0.7671698913497739,0.05345715170891318,-0.17143090030678468
-0.533776515428215,-0.8336809977678882,0.9686795864861752,0.4392185830395875,-0.3068529134971768,-0.8336808888316076
-0.5776896183471295,0.20508721372431787,-0.6389003970570264,0.611559793666639,-0.3253244901638026,0.2050873417392884
-0.3627116775726411,0.3932344731756163,0.8550872629119076,-0.008868564590746988,-0.23323480080008652,0.3932345635455097
-0.7070353439857355,-0.30485452381205635,-1.7589177924969643,1.6456070574289487,-0.3787442230123845,-0.30485446453623594
-0.5298271211616777,0.5081118163243801,0.18873339333837127,0.42543128618942366,-0.3051832033080383,0.5081118943735851
-0.6844981566077545,0.22369566682160888,1.1053680116381392,1.335392878300255,-0.36954139015076687,0.22369572211080874
1.8826492507830481,-0.04374897320637254,1.4526918417923802,-1.628875944485032,1.0267437670922095,-0.043748866690082544
2.5940306840041663,-0.03564419493835093,1.8195807078168296,-1.870153639362904,1.568185631865574,-0.03564410436047222
-0.3956424109791935,0.26327626799679715,0.27505335538064807,0.06006791966007342,-0.24761478685054505,0.26327632130542616
-0.5696662554881493,-0.11356745166194385,0.6465430450971916,0.5770915515412283,-0.32196236908573317,-0.1135673039009292
-0.5237713557205259,-0.8620292093209252,-0.25171221523987397,0.40475034091417667,-0.30262025385887786,-0.8620291815910031
0.5287033155355261,-0.0936120823077558,1.2125170028197878,-0.9739793441022363,0.1967111979235219,-0.0936120591373932
1.464336792385207,-0.022940631686998354,-0.9773097991494791,-1.4634283822830623,0.7444508091481253,-0.022940552916557614
-0.6844981566077545,0.22369566682160888,-0.24751680677922044,1.335392878300255,-0.36954139015076687,0.22369572211080874
-0.6903321837946411,-0.9668027171081844,-2.183778058547358,1.4043293625510769,-0.37192787374314457,-0.9668026458782931
0.21321756887240978,-0.09361460672389743,-0.6159077585084635,-0.7361484734369046,0.03518252282726355,-0.0936144860762552
1.2908230762213553,-0.06808953388924201,-0.6132295454085511,-1.38759824960716,0.6345038100349599,-0.06808941662445576
1.701616691080094,-0.07871059406909688,1.4458070729125205,-1.5599394602342116,0.9014993244432689,-0.07871056784839638
0.6246093119740914,-0.030155974001121487,0.203138438094708,-1.0360221799279747,0.24799400765766258,-0.030155928829637118
-0.6593598395637743,-0.8876140266709324,0.8948795451996009,1.0941151834223832,-0.3592244280797519,-0.8876138843976971
0.06413804686842561,-0.18978125792163444,-0.8440140626399869,-0.5982755049352638,-0.03746968469722327,-0.189781158395055
-0.421505678350923,0.49866811578390985,0.5323439450446573,0.11866393127327156,-0.2588384545063416,0.4986681552032606
-0.45362171364693216,-0.2864375056055051,0.8613662743270041,0.19794088816171546,-0.2726902414087941,-0.286437378952873
-0.41108367102011606,0.45097838873512275,1.2817891006998223,0.09453616178548423,-0.2543231003215809,0.45097845985963636
-0.4741537646979852,-0.0291007680539231,-0.5484055977864132,0.253090075562372,-0.2814965356959214,-0.029100730482999722
0.03031477267236402,-0.06571756443350486,-0.4147128492058825,-0.563807262809853,-0.053636085847044004,-0.06571743059241379
0.38178407478080106,-0.1191444479001537,0.20027369639497633,-0.8705746177260051,0.12014421026344514,-0.1191444094057786
1.142667972081321,-0.0341762469519972,0.017921991795311287,-1.3186617653563395,0.5437722319096919,-0.034176239730908865
1.97683114690447,0.0021063447795019305,1.1982452098197531,-1.6633441866104428,1.0938269019930196,0.0021064095794300925
-0.6299423415997311,-1.641518565776594,-1.848287584674026,0.8838589064573804,-0.3470812641446502,-1.6415185191913317
0.027004321246385864,0.06958959805873083,0.5325637352065146,-0.5603604385973127,-0.05521215530434334,0.06958969822310425
-0.6216807365762783,0.5469526233247316,-3.1865670615833324,0.8338799553755355,-0.3436573438021643,0.5469527105972357
-0.6064426397807071,0.15696889691281965,0.5848044570894845,0.7494327621682799,-0.33732635729558536,0.15696894498097155
-0.6981462942881035,0.23628086300498757,0.9665317195576169,1.5077340889273068,-0.3751197171469888,0.2362809602852014
-0.581569740385698,-0.5381177278104161,-0.20738080296413117,0.6287939147293445,-0.32694837243498737,-0.5381176130229427
-0.3592620171916899,-0.2545796543889062,0.4711542455434236,-0.015762213015828905,-0.231722610253253,-0.2545795592462665
-0.7027932639678645,-1.1142507785428732,0.7519779804033893,1.5766705731781283,-0.3770153684666484,-1.114250709703684
-0.6813763120298689,-1.2251702579175958,-2.3198001842468994,1.3009246361748457,-0.3682631473574606,-1.2251702233061839
-0.6128645936091823,0.09825111770401154,-0.9199659118303898,0.7839010042936907,-0.3399969849683854,0.09825115277208407
-0.726892344881432,-5.557215614550801,0.33781263924568367,2.0936942050592835,-0.3868162885439473,-5.557215614082351
-0.45362171364693216,-0.2864375056055051,-2.2040051481386627,0.19794088816171546,-0.2726902414087941,-0.286437378952873
-0.24548397817006823,0.10447268153038246,-2.401059844181274,-0.21567801734320943,-0.18122240040005935,0.10447269722117931
-0.533776515428215,-0.8336809977678882,-1.0014679736991992,0.4392185830395875,-0.3068529134971768,-0.8336808888316076
-0.6237243673126119,1.5290879428504276,-0.8149530621996165,0.8459438401194292,-0.34450485941697506,1.529088062794468
-0.6358607833115777,1.3150138076619322,-1.491603224412219,0.9217739727953316,-0.34953040689447173,1.3150138531256246
1.97683114690447,0.0021063447795019305,1.3343599065366905,-1.6633441866104428,1.0938269019930196,0.0021064095794300925
-0.5100907941404778,0.6527795138697535,-0.29989133009505514,0.35994162615114356,-0.2968181809828503,0.6527796397034046
-0.6593598395637743,-0.8876140266709324,1.0774864571351974,1.0941151834223832,-0.3592244280797519,-0.8876138843976971
-0.6813763120298689,-1.2251702579175958,-1.0512034872081228,1.3009246361748457,-0.3682631473574606,-1.2251702233061839
0.9566552894574675,0.04555575393706855,0.054129773757055424,-1.2255975116177318,0.4338163499968045,0.045555896025608784
-0.514383489056495,0.22204301572089305,-0.03155891643221307,0.3737289230013074,-0.298640570083158,0.22204315009857048
-0.7005226982843443,0.9758347975722288,-2.9357673558049484,1.5422023310527175,-0.376089363473232,0.9758348455587347
-0.6930562470897441,1.3984071936737394,-0.946811434363641,1.4387976046764863,-0.37304117676960663,1.3984071995082277
-0.6981462942881035,0.23628086300498757,-0.07271955588502879,1.5077340889273068,-0.3751197171469888,0.2362809602852014
2.5940306840041663,-0.03564419493835093,1.7502566180070853,-1.870153639362904,1.568185631865574,-0.03564410436047222
-0.6070978245798289,-0.14730178554381584,0.7572900612023985,0.7528795863808214,-0.3375989883320652,-0.14730175408256824
-0.6190056807281844,1.3820066229829802,-0.7701943683752844,0.8183692464191002,-0.34254741464170013,1.3820067267664011
-0.6903321837946411,-0.9668027171081844,-2.055517454861905,1.4043293625510769,-0.37192787374314457,-0.9668026458782931
-0.640993119892221,0.19044265495073967,-0.20897717099317797,0.9562422149207424,-0.3516517619456141,0.19044267258772268
2.192724447151396,-0.001357154166804726,1.5112855288327607,-1.7391743192863451,1.2527486673945833,-0.0013570055294032397
0.40518818513360944,-0.09183026524779363,1.1939509362261904,-0.8878087387887105,0.13218221670894154,-0.09183025263075406
-0.6711145111971969,-0.5104361023641087,-1.064334381124739,1.1975199097986144,-0.3640554784197873,-0.5104360350394906
-0.036549801588111434,0.13854879330876194,0.9401021136732111,-0.49142395434649105,-0.08525620452038328,0.13854882572403115
0.11011211526862841,-0.11621752762928313,0.5487520425553488,-0.6430842196982969,-0.015308999630470744,-0.11621743446183264
0.027004321246385864,0.06958959805873083,0.08978122274135188,-0.5603604385973127,-0.05521215530434334,0.06958969822310425
-0.6956591757269779,-1.677544087797671,-1.2820810623150989,1.473265846801897,-0.3741043727913952,-1.6775439996586878
-0.3795273961049593,-0.019880197851304158,-1.1578381665490163,0.025599677534663825,-0.24059032023346621,-0.01988009633520229
-0.6673721037405506,1.1680552024680357,0.400525367667224,1.1630516676732034,-0.36251869255171354,1.1680552508628639
-0.3795273961049593,-0.019880197851304158,-0.6969677838784372,0.025599677534663825,-0.24059032023346621,-0.01988009633520229
3.8754311784993125,-0.02523167958086236,0.04953735056785261,-2.228623357467172,2.775307732075957,-0.025231669878662613
-0.5237713557205259,-0.8620292093209252,-0.633880361755295,0.40475034091417667,-0.30262025385887786,-0.8620291815910031
-0.6903321837946411,-0.9668027171081844,0.2818106813923478,1.4043293625510769,-0.37192787374314457,-0.9668026458782931
0.9369529757579395,-0.038976143754610795,1.1850999793296992,-1.2152570389801083,0.42242173427399055,-0.038976031388818534
-0.5997273819906394,0.7673427074542264,0.8309300435688851,0.7149645200428703,-0.33452986680420665,0.7673427686252403
-0.03959789649932686,0.04640521996872467,0.24174260462619482,-0.48797713013395067,-0.08668699271765783,0.04640532462730473
-0.16994383309036165,0.020335434228843492,0.7287403129396312,-0.32597639214452256,-0.14701517452093302,0.02033549407737683
-0.32686601595895876,-0.30485452381205635,-0.7000203755671794,-0.07780504884156739,-0.217467459625374,-0.30485446453623594
-0.5133173525101035,-0.2385316604859268,-0.9414181180332444,0.37028209878876706,-0.2981881150362286,-0.23853151269775602
-0.1994393965282494,-0.3696746583072143,0.3943638609816239,-0.28461450159402985,-0.16043699662623861,-0.3696745344844295
-0.7232971776240982,-5.558132258100892,-0.6790859759013769,1.990289478683052,-0.3853573347076831,-5.558132130208304
0.1699331282295507,-0.028152008320696486,0.3047624514947623,-0.6982334070989534,0.013851381420596255,-0.028151970740738108
-0.22293557111225523,0.2516604476118017,-0.8346056805107578,-0.250146259468619,-0.17106895703457647,0.25166047185362206
-0.5433512111128093,-0.16902564865055195,0.9461411000236554,0.47368682516499705,-0.31089507216754886,-0.16902554386539037
-0.7090155943193457,0.3131503162347941,0.4020276518076814,1.6800752995543584,-0.3795507397275486,0.31315034830122784
-0.3876707872512662,-0.2484615916243418,0.5500087214375026,0.04283379859736801,-0.24414298789283576,-0.24846159308074545
-0.3077778354445511,-0.07266111127637993,0.9170670737076031,-0.1122732909669782,-0.20902219337794467,-0.0726609893529506
-0.6358607833115777,1.3150138076619322,-0.6112333989619089,0.9217739727953316,-0.34953040689447173,1.3150138531256246
-0.6248778426665397,0.6340777976205637,-1.3044136019337047,0.8528374885445111,-0.34498305602350254,0.6340779088620856
-0.5997273819906394,0.7673427074542264,0.21881168597511502,0.7149645200428703,-0.33452986680420665,0.7673427686252403
-0.5433512111128093,-0.16902564865055195,-0.054804874710253894,0.47368682516499705,-0.31089507216754886,-0.16902554386539037
-0.17496062453554426,0.17800050901538625,0.12881896285730868,-0.3190827437194394,-0.14930396740910654,0.17800062380618734
-0.6358607833115777,1.3150138076619322,1.1170648168213058,0.9217739727953316,-0.34953040689447173,1.3150138531256246
-0.7206109240556272,0.6838616681041683,1.0030901130987555,1.9213529944322316,-0.3842665011716812,0.683861705738054
0.4779762457010231,-0.1390834085494212,0.3556212051282919,-0.9395111019768255,0.17000492090984318,-0.1390832723319962
-0.6473290826334949,0.26846408341317346,0.08289018968740518,1.0010509296837755,-0.35426743321701615,0.2684641631520902
0.036974548248006646,-0.07857259265335483,0.5180666434442037,-0.5707009112349349,-0.05046208879450304,-0.07857249236242682
