log_diameter_avg,log_diameter_ratio,log_relative_velocity,log_miss_distance,absolute_magnitude,diameter_avg,diameter_ratio
-0.8201430056598101,-0.30527433114535574,0.029975287944295357,-0.23785403781281117,0.8861223237183464,-0.5289964843072086,-0.30527405133128643
0.4217063309986279,-0.060828688605563744,-0.16400705888160585,0.8078605062415094,-0.7146546462118096,0.17256002538134146,-0.06082853081016723
-0.7788697185904406,-0.07846693162040251,1.0097567300267796,0.4416453147627593,0.7447733639011134,-0.5088796332757013,-0.07846679585228732
-0.8625345942622189,0.9606689523871453,0.4077517279283009,-2.334898159838887,1.0628085234898867,-0.5494522223772491,0.9606691750684926
-0.7788697185904406,-0.07846693162040251,1.25921894729796,-2.1751736084973263,0.7447733639011134,-0.5088796332757013,-0.07846679585228732
2.1770636280756563,-0.015609529051492677,1.5404289350582105,0.2196261320562749,-1.4991413731974483,1.5981364838975727,-0.015609376289713806
1.8203535591300573,0.009937594685542318,0.8123891058742138,0.7539551625056077,-1.3719273093619395,1.2579743975054554,0.009937857965960655
-0.42521416614032104,-0.39440249793502724,0.18438814968051703,0.34252149347183014,0.03802856481495196,-0.32809577687171126,-0.3944022785849559
0.14729266221517975,0.14226109779964738,0.0897787910249209,0.8854005666397576,-0.5273672744539765,-0.000916010588121118,0.14226123371330193
0.40484674425300254,-0.06489063105567922,-0.1930705717464621,0.40072699379248,-0.7040534742255168,0.1615696920073451,-0.0648903772530003
-0.9797078239820542,1.270884053209019,1.0671005466599737,0.9496943774347664,1.9921779342881887,-0.6049236522765203,1.2708843122211617
1.3807939619007983,0.017483244377305418,-0.08735877918846324,0.31294508869362103,-1.1987748335858306,0.8769057063967741,0.01748341288659606
-0.9765989303053629,-1.2820734876188145,0.6876950293502442,0.5951110383598395,1.9462395223475886,-0.6034718937243313,-1.282073310500748
-0.9024525094571776,0.2251938336114082,-2.16617100036151,-0.036131629468036074,1.2748319632157346,-0.5685251818137648,0.22519397968154656
-0.3425755246744549,0.10799567691164674,1.339934012650917,0.8994737837563999,-0.0679831550479725,-0.2835965210191095,0.10799589285484851
-0.9284539626352989,1.7784304777045405,-0.4694796487717239,-2.8656890716201895,1.4515181629872749,-0.5808509827976875,1.7784306202999076
-0.6384753173631154,-0.08279918116048816,0.6107603731536565,-0.2020751240939149,0.3914009643580327,-0.43894101575123456,-0.08279893603505532
-0.24638447768636845,0.13754473755829583,1.0875888918007368,-0.3527908693147635,-0.17752859890632708,-0.23067691647138022,0.1375449857813963
-0.312796621115526,0.012328787258750985,1.0264861237716176,0.9043905688159125,-0.10332039500227982,-0.2673438577578053,0.01232888220219374
-0.18153331352310026,0.08340299866835472,0.3442920312976271,0.1439713603829375,-0.24466935481951285,-0.19430398609415017,0.08340323145878943
-0.8293828570703686,-1.1415452143931444,0.6225485766480487,0.347292288307952,0.9214595636726538,-0.5334728395217987,-1.1415450956180742
-0.52108380055733,0.2534026451167647,-0.20994895639213404,0.33459462152318026,0.179377524632185,-0.3786270222328867,0.2534028806795051
-0.7788697185904406,-0.07846693162040251,-2.681011114152245,-0.40584582779738065,0.7447733639011134,-0.5088796332757013,-0.07846679585228732
0.14729266221517975,0.14226109779964738,0.2742215872029744,0.034628137762263214,-0.5273672744539765,-0.000916010588121118,0.14226123371330193
-0.7898714059875247,-0.6819561960130689,0.28884666952644467,-1.6619201465056155,0.780110603855422,-0.5142613957988335,-0.6819559885814797
-0.7898714059875247,-0.6819561960130689,1.1318252083951226,0.9230995123513507,0.780110603855422,-0.5142613957988335,-0.6819559885814797
-0.4431233045077286,-0.03275587711833422,0.01692720948015581,0.907240458286233,0.0627646327829677,-0.3376238044282845,-0.03275564859746628
-0.5427195520845574,-0.4811708857103106,0.3592712522095163,0.4461242938219254,0.21471476458649233,-0.38987111800344876,-0.48117063804209237
-0.5755431619003576,-0.170318296560038,-1.1252481863272261,-0.27193154388526947,0.27125434851338526,-0.40681856882523854,-0.1703180726846648
-0.7553837455827871,-0.4603041941323833,-0.927331470552573,0.9283758819516502,0.6740988839924975,-0.4973432505553238,-0.460304077574487
-0.7428584177608295,-0.20383298982377213,-1.8940262464727353,0.9312055677687178,0.6387616440381889,-0.49116416042574784,-0.20383275260601721
-0.5634868273094502,0.35219960434314945,0.775290247273088,-0.23190250585596345,0.2500520045408009,-0.4006091461473263,0.35219971845754844
-0.8104895816065302,0.719767210734645,-0.7087642613388092,0.6983397208428915,0.8507850837640378,-0.5243091651297437,0.7197673507971355
0.4501733230891807,-0.10115184750706438,0.7828505083942888,0.7816489927956414,-0.7323232661889639,0.19121805429175176,-0.10115170659357976
-0.5634868273094502,0.35219960434314945,0.7310118215327719,0.9578183560088832,0.2500520045408009,-0.4006091461473263,0.35219971845754844
-0.3425755246744549,0.10799567691164674,0.09241228213363117,0.8653018438298107,-0.0679831550479725,-0.2835965210191095,0.10799589285484851
0.37711208191562307,-0.15076250972115193,-2.9570391369020856,0.49383233903625917,-0.6863848542483637,0.1435865422687111,-0.15076229153652887
-0.5834164108924423,0.15478288093474452,-0.5028805492705758,0.4564495671257503,0.2853892444951082,-0.41086388341387203,0.15478298357766862
-0.029000701695218588,-0.1451453139517091,1.5442642702453564,-0.3756015099133962,-0.38601831463674463,-0.10649074594508799,-0.14514518072687874
0.8429437005899155,-0.029889530954823076,-0.3806020176649341,0.9161308284701251,-0.9514141539056743,0.46208252299489244,-0.029889372400435765
-0.9165433085460041,-0.7980362557449928,0.2080620285716917,-0.7972001878754128,1.3656486698983068,-0.5752143593527996,-0.7980360474955092
-0.9024525094571776,0.2251938336114082,-0.029871955755810316,-2.7423736503719374,1.2748319632157346,-0.5685251818137648,0.22519397968154656
-0.029000701695218588,-0.1451453139517091,0.17232173114694016,0.22234233979604762,-0.38601831463674463,-0.10649074594508799,-0.14514518072687874
0.40484674425300254,-0.06489063105567922,0.9068369385542164,0.6985032790945233,-0.7040534742255168,0.1615696920073451,-0.0648903772530003
1.0607468722981053,0.05162018945288461,0.6740793800735649,-0.9559014691694787,-1.0574258737685975,0.6236495556723616,0.05162040781434491
0.40484674425300254,-0.06489063105567922,1.613078738730815,0.40509293175209354,-0.7040534742255168,0.1615696920073451,-0.0648903772530003
-0.7920149724503271,-0.5154163674531916,0.677644768275177,0.5965415383898507,0.7871780518462834,-0.5153083259864407,-0.5154160992319312
-0.7133348160016464,-0.47812941365900385,-0.45910166565060967,0.7284082582485033,0.5610197161387116,-0.4765257280923729,-0.4781291649994352
-0.854786508608144,-0.43157489569734875,-0.40479960719609825,-0.3642998329966955,1.0274712835355782,-0.5457289523451119,-0.43157481753138915
-0.9187466057913714,0.8651198165535406,-0.965607328199719,-1.8556090374147738,1.380843683078659,-0.5762582661436395,0.865120047363061
-0.029000701695218588,-0.1451453139517091,0.15534936719153114,0.35528486798873127,-0.38601831463674463,-0.10649074594508799,-0.14514518072687874
-1.0020898853719273,3.4149363777096124,0.32508555972499403,0.4959319331929641,2.440960881707901,-0.6153435165758102,3.414936566188497
2.846227402085618,0.02035297643338404,0.8096937437565115,-0.11554329793587333,-1.7146985369187286,2.3203124727890656,0.02035317674478703
1.2325154201188238,0.016326773960369696,-2.028331148912748,-0.07560960582481636,-1.1351678016680762,0.7571536447030874,0.016327020701162574
-0.9356156269914716,-1.0964368487680867,0.6843947533197763,0.6980223756821776,1.5080577469141678,-0.5842324437642974,-1.0964367324671511
-0.5834164108924423,0.15478288093474452,-0.8397694625486805,0.5744295100596717,0.2853892444951082,-0.41086388341387203,0.15478298357766862
1.3807939619007983,0.017483244377305418,-0.017030871849650804,-0.6827733049988824,-1.1987748335858306,0.8769057063967741,0.01748341288659606
-0.6384753173631154,-0.08279918116048816,1.0140200505841552,0.45938530315064413,0.3914009643580327,-0.43894101575123456,-0.08279893603505532
1.1375435413040547,-0.09091309648815933,1.1222297986936574,0.7343844986353442,-1.0927631137229061,0.6826594092648349,-0.09091297972484422
-0.9081286029063761,0.14643816059705705,0.6574566762450976,-0.5267323301746768,1.3101692031700432,-0.571222452496776,0.1464382892298019
-0.39874832658575377,0.20048772796710576,-0.34018592595635055,0.03261403443099795,0.002691324860644641,-0.3139402989911264,0.20048785304240083
-0.4506465777991177,-0.4253751383011574,-0.2303890856743088,0.5342910389131839,0.07336580476926054,-0.34161415332514566,-0.42537503479719974
0.5203926417927462,-0.04613993422728192,0.8264526318584556,0.8634847238185004,-0.774727954134134,0.23778981612085784,-0.046139780811440434
-0.6715224116087384,-0.2592886431350366,-0.03767670222218102,0.8942972362647568,0.4620754442666486,-0.45561616187528237,-0.25928854139850993
-0.9627745746699631,-2.954860167010106,-0.6715076830813922,-0.2834470504732617,1.7695533225760482,-0.5970032214097729,-2.9548598841216713
-0.500843023480672,-0.11510417025192016,-0.9359261975941687,-1.0831949971504904,0.14757400867330778,-0.36805495891311496,-0.11510397881059135
-0.7428584177608295,-0.20383298982377213,-1.5717722491883117,0.6858372874493905,0.6387616440381889,-0.49116416042574784,-0.20383275260601721
4.470165550244682,-0.02021942178211137,-0.4370331079575214,-0.7000556111766758,-2.1599477603430097,4.639481181810097,-0.02021925055622572
-0.6715224116087384,-0.2592886431350366,0.4020885917481996,0.6598441339224881,0.4620754442666486,-0.45561616187528237,-0.25928854139850993
1.4662157638471711,0.012397257530671058,1.69933890252588,-0.4856523365249975,-1.2341120735401379,0.9478511545732385,0.012397472871682606
-0.8382259946873332,-1.1035229575963863,-1.0272510234529677,0.38620194699280397,0.9567968036269623,-0.5377477254858083,-1.103522729902211
-0.7018917202406347,-0.012006375044270207,-0.2817332580311715,-0.21901636713474512,0.5327499241752657,-0.4708240760341011,-0.012006157289480021
-0.4506465777991177,-0.4253751383011574,-0.07668040607620737,0.8382997807899188,0.07336580476926054,-0.34161415332514566,-0.42537503479719974
-0.8791057462466043,-0.47778668608911823,0.12611779824668878,0.8067357595612685,1.1440841753847943,-0.557392158173314,-0.4777864441627349
-0.8004050940614633,-0.08696401712362639,0.16776611787582751,-0.41173616234857796,0.8154478438097292,-0.5194009392881119,-0.08696390099286572
-0.9815315895315506,2.6141537868821114,0.293274547834551,-0.19697161218597473,2.0204477262516347,-0.6057747917481995,2.6141539855291325
1.0306208562899224,0.033462211928938265,0.38826656652153924,0.6970662417171059,-1.0432909777868746,0.6007960782493937,0.03346236500394564
-0.6536911592114988,0.34089674253234376,0.3122070788281174,0.24382424312963877,0.4232044803169099,-0.4466351498517528,0.34089690616875934
-0.9528446502308147,1.2469811565237792,0.44353596213534446,0.8225972581949726,1.6635416027131238,-0.5923435773345289,1.2469813939472678
-0.3248473774222871,0.17545996252889307,-0.32155821279891006,0.49042443726427287,-0.08918549902055689,-0.2739348726169739,0.17546016404426154
-0.959613242078281,-0.6699682552727773,-0.8519182328246763,0.7836709718442357,1.7342160826217397,-0.5955209609428618,-0.669968083385406
-0.4506465777991177,-0.4253751383011574,1.049860616876456,0.10404078625557281,0.07336580476926054,-0.34161415332514566,-0.42537503479719974
-0.9187466057913714,0.8651198165535406,0.9102285975327135,0.4816763658805564,1.380843683078659,-0.5762582661436395,0.865120047363061
-0.8838225435707059,1.38271049135048,-0.5066886531322994,-0.670258068881178,1.16882024335281,-0.5596464129400929,1.3827105870731613
-0.8293828570703686,-1.1415452143931444,-3.0168999135477357,0.13699337164538286,0.9214595636726538,-0.5334728395217987,-1.1415450956180742
-0.9563054863677506,1.5813211180992055,0.02767636415057236,0.6880487319144639,1.698878842667431,-0.5939688436221888,1.5813212646236356
-0.9790066146702017,1.8902824981453998,0.8135948299108413,0.9411697247639965,1.9815767623018958,-0.6045963034071814,1.8902825875891227
-0.9893423539845199,-3.466171515935518,-0.6738483242569354,-3.258289198829221,2.1547292380780063,-0.6094158175210447,-3.4661713549338677
-0.8625345942622189,0.9606689523871453,1.1582342995768096,0.4769857433850346,1.0628085234898867,-0.5494522223772491,0.9606691750684926
-0.7161351004960007,0.3677794127821054,0.10564214979248128,0.5299276651821421,0.568087164129573,-0.4779186209094533,0.36777956588277044
-0.2162467956478372,-0.02310100446217616,-0.08045069833447578,0.32440730298713516,-0.20933211486520428,-0.21384398502522703,-0.023100872462362223
-0.8699474183986583,-0.13766512484958388,-1.1198086014014683,-2.0757124181677176,1.098145763444194,-0.55300791769094,-0.13766484506994378
-0.9135564501469722,1.8682851065550783,0.5794588641034283,0.9536638074107707,1.3455064431243504,-0.5737983260477683,1.868285327373299
-0.9454356390927028,-1.1158504281191388,0.05398808876294329,0.29980083532806223,1.592867122804508,-0.5888596453765121,-1.1158502170399407
-0.8201430056598101,-0.30527433114535574,0.26299792777876035,0.8055934441099625,0.8861223237183464,-0.5289964843072086,-0.30527405133128643
0.8429437005899155,-0.029889530954823076,0.15558191033689106,0.8001858564307397,-0.9514141539056743,0.46208252299489244,-0.029889372400435765
0.100855003014373,-0.11089983220882804,-0.2460601288718364,-1.782701549788917,-0.4920300344996691,-0.029159902261635867,-0.11089971953703988
-0.088850389277372,-0.12509970132139484,1.6374233591403773,0.9512984057990344,-0.33301245470528307,-0.14132959224190111,-0.12509961569644348
-0.14549084369403606,-0.21527504944012965,0.3852287700561513,-0.41604121241382286,-0.28000659477382017,-0.1738430952850458,-0.21527483883048032
1.083563135518045,0.05384152308229156,-0.3462645090909575,-1.068179676804767,-1.0680270457548904,0.6410680603856164,0.053841699207436054
-0.6870290176497755,0.5420868551020581,-0.1315448653970748,-1.6432271953266164,0.49741268422095714,-0.46339517565684535,0.542087057913503
-0.8201430056598101,-0.30527433114535574,-1.1946128739574862,-1.0812697888090241,0.8861223237183464,-0.5289964843072086,-0.30527405133128643
-0.9454356390927028,-1.1158504281191388,0.14828573283405805,0.5739120051360846,1.592867122804508,-0.5888596453765121,-1.1158502170399407
-0.4226146597698783,-0.05872078237716724,0.5740396997808105,0.13831711487685103,0.03449484081952186,-0.3267093832612716,-0.05872058840479074
0.7744604347371125,-0.0766675178259316,0.8046052598304303,0.6412976207614856,-0.9160769139513657,0.413000264770928,-0.07666727894886669
-0.52108380055733,0.2534026451167647,1.3543819659877885,0.9333080524473477,0.179377524632185,-0.3786270222328867,0.2534028806795051
0.14729266221517975,0.14226109779964738,-0.04872320881330757,0.44012920934075755,-0.5273672744539765,-0.000916010588121118,0.14226123371330193
-0.9492237848448598,-1.1758610474593718,0.7603695533428197,0.7604231817362598,1.6282043627588152,-0.5906417145458278,-1.1758607750526102
-0.8004050940614633,-0.08696401712362639,-1.3349360990992845,0.49797989851529906,0.8154478438097292,-0.5194009392881119,-0.08696390099286572
-0.47507996066533187,-0.05295460733475546,0.05720765903193011,-0.1468808392606519,0.10870304472356786,-0.3545241026287687,-0.05295443820821736
-0.6025383209751357,0.26163920499743554,-1.654635342314354,-1.574658378435451,0.32072648444941676,-0.42065708150590797,0.2616393412760258
0.12387114628278192,0.03470727986805627,1.2423918250740122,0.9210380317367342,-0.5096986544768234,-0.0152005342097948,0.03470746003822659
0.100855003014373,-0.11089983220882804,0.024041367379497493,0.8348642412936946,-0.4920300344996691,-0.029159902261635867,-0.11089971953703988
-0.24966979694124866,0.1558951466431604,0.7094456860209073,0.3489194214154551,-0.1739948749108957,-0.2325045392355777,0.1558953149771084
0.4387311658894714,-0.13125431348335317,0.1430557755193365,0.387336226837899,-0.7252558181981025,0.18370324966780166,-0.13125417509091908
0.410448303765166,-0.11848517208568767,1.562518286605678,0.8283697830278677,-0.7075871982209482,0.16521627869128233,-0.1184849175395324
1.3807939619007983,0.017483244377305418,0.07837664010179615,0.671070760382836,-1.1987748335858306,0.8769057063967741,0.01748341288659606
-0.9284539626352989,1.7784304777045405,-1.9626136372789718,-0.5140707958068587,1.4515181629872749,-0.5808509827976875,1.7784306202999076
-0.5834164108924423,0.15478288093474452,-0.07694871005217897,0.26759329256430225,0.2853892444951082,-0.41086388341387203,0.15478298357766862
-0.5695522791286923,-0.18239464671736938,-0.4147664849418584,0.461721344197138,0.26065317652709247,-0.40373530368522875,-0.18239456447421393
-0.9657958622903378,0.14812000867737948,-0.16843827768732453,-3.231878445055507,1.8048905625303555,-0.5984187692170666,0.14812027195211533
1.1142815288408592,0.013249561931961844,1.2449886125295055,0.7188074388869774,-1.0821619417366133,0.6646702498567004,0.013249741003924778
0.19537102534877537,-0.05383305835087287,-0.22109027228375452,0.19660084065462533,-0.5627045144082851,0.028658974695396876,-0.05383286379916291
-0.8201430056598101,-0.30527433114535574,-2.7264312380293925,-0.4754052184178778,0.8861223237183464,-0.5289964843072086,-0.30527405133128643
1.6801778050133769,-0.014450048952274754,1.627711187784333,0.9247763941286925,-1.318921449430478,1.1320633712368873,-0.014449845209235914
-0.5695522791286923,-0.18239464671736938,-0.3116066708052038,0.4957207034953039,0.26065317652709247,-0.40373530368522875,-0.18239456447421393
-0.5775236923650662,0.08901944201722702,0.7058201329502637,-1.152777932131922,0.27478807250881665,-0.40783689417476315,0.08901964473620746
-0.14549084369403606,-0.21527504944012965,0.005106276974234861,0.6405987217733438,-0.28000659477382017,-0.1738430952850458,-0.21527483883048032
-0.8382259946873332,-1.1035229575963863,0.7724303983238916,0.9080075450500288,0.9567968036269623,-0.5377477254858083,-1.103522729902211
-0.8770389295774631,0.28973289615549785,-0.9372258100353289,-1.40614025216527,1.1334830033985026,-0.5564035803319635,0.28973314945568945
-0.6870290176497755,0.5420868551020581,0.65162532286341,0.5436654013346413,0.49741268422095714,-0.46339517565684535,0.542087057913503
-0.9913621473377242,-0.39423038172951386,-2.1283607539799423,-0.0868484692307635,2.1936002020277447,-0.6103562450086152,-0.3942302206343737
-0.8347352920875737,0.6961669752239087,-0.05703990172444707,0.7564908848074455,0.9426619076452394,-0.5360613577498048,0.6961671615119687
-0.9714424803553333,0.31469162700636255,0.9177981044810887,-3.1760775058058703,1.8755650424389714,-0.6010616018312428,0.3146917827628518
1.2975505662168367,-0.04402055358518453,1.2871758950812935,0.3960191370690385,-1.163437593631522,0.809153329330027,-0.04402032912423445
1.9263105356647228,-0.03314995739215991,1.6773610392095935,0.620342753807018,-1.4107982733116782,1.355996786125672,-0.03314975430859723
-0.7161351004960007,0.3677794127821054,0.03476110383774048,-0.2995544856148819,0.568087164129573,-0.4779186209094533,0.36777956588277044
-0.8699474183986583,-0.13766512484958388,0.4298392093547598,0.4153792066313919,1.098145763444194,-0.55300791769094,-0.13766484506994378
-0.8293828570703686,-1.1415452143931444,-0.5254524080127327,0.9615524773234437,0.9214595636726538,-0.5334728395217987,-1.1415450956180742
0.100855003014373,-0.11089983220882804,1.031750716399891,0.661004471257928,-0.4920300344996691,-0.029159902261635867,-0.11089971953703988
0.9278218717653145,-0.01611120546690705,-1.2971231346955332,0.18638097921005325,-0.9938188418508431,0.5240441292576862,-0.016111018219958653
-0.9714424803553333,0.31469162700636255,-0.5209906044354389,0.7262909030260319,1.8755650424389714,-0.6010616018312428,0.3146917827628518
-0.9765989303053629,-1.2820734876188145,-2.580198297974023,-1.3061465219217423,1.9462395223475886,-0.6034718937243313,-1.282073310500748
-0.1779895087617546,-0.11090321810139551,-0.9127732119415969,0.762204935993262,-0.24820307881494297,-0.19230003753401986,-0.1109029746874563
0.7744604347371125,-0.0766675178259316,-0.9099249408132876,0.9357277581289961,-0.9160769139513657,0.413000264770928,-0.07666727894886669
1.1375435413040547,-0.09091309648815933,1.2798539652370144,0.7379576349789573,-1.0927631137229061,0.6826594092648349,-0.09091297972484422
0.1856222580684389,-0.02578883884532426,-0.041720182362749936,-0.10771733421343645,-0.5556370664174235,0.02263452069261663,-0.025788696663349674
-0.9492237848448598,-1.1758610474593718,0.6939442887340803,0.18882421766772925,1.6282043627588152,-0.5906417145458278,-1.1758607750526102
-0.3097545947242876,-0.2398874787233986,-1.1553635421376653,-1.0413298373958424,-0.10685411899771119,-0.2656770460207108,-0.23988726363978194
-0.7389945489480615,0.6835005392341233,0.30838882903618436,-1.010484645426053,0.6281604720518974,-0.489254259355864,0.6835006737094433
-0.767380554582298,-0.36952841439834944,0.6583030315672207,0.2459550356166376,0.7094361239468061,-0.5032442359818946,-0.36952816293324847
-0.7297829773426117,0.6195363260059341,1.1054213725532716,-0.819060819974798,0.6034244040838816,-0.48469385859689273,0.6195365030052867
-0.7855279663485957,-0.024373535752119254,-0.8409848783361021,0.6739053521567488,0.7659757078736991,-0.5121383845929337,-0.024373403764438722
-0.3396495566350139,-0.07348609554850255,-0.6988030647012161,-0.03374301611959672,-0.0715168790434026,-0.2820047282039374,-0.07348583443830342
-0.029000701695218588,-0.1451453139517091,-0.04476682606473044,-0.8686758258656397,-0.38601831463674463,-0.10649074594508799,-0.14514518072687874
0.6435124026373186,-0.031181060864172567,-0.2386972849315852,-0.052342319538898834,-0.8454024340427498,0.32136352027331927,-0.031180969583522726
1.3807939619007983,0.017483244377305418,1.0165727098579405,-0.32805468036377217,-1.1987748335858306,0.8769057063967741,0.01748341288659606
-0.9232229022559607,-2.1870413094835532,-2.2234052442071253,0.03468495374410885,1.4126471990375362,-0.578377406639961,-2.187041165431052
-0.3425755246744549,0.10799567691164674,0.30862257517547587,0.29328075125412395,-0.0679831550479725,-0.2835965210191095,0.10799589285484851
-0.9159208189015839,0.7482625063722385,-3.646661218802456,-1.7329391354266017,1.3614082011037896,-0.5749193282058863,0.7482627050317391
-0.9024525094571776,0.2251938336114082,0.36418041703136544,0.23241634537174102,1.2748319632157346,-0.5685251818137648,0.22519397968154656
-0.9835054921661145,0.3315716181912293,0.7701461486649441,0.8751871931975892,2.0522512422105117,-0.6066955799482237,0.3315718302686899
-0.8804684053839621,-0.7070964483265789,-0.4783060918117143,-0.45656086917209465,1.151151623375657,-0.5580436629564859,-0.7070962127797294
-0.6839800087012129,-0.32679882640708646,0.24331377789667877,-0.22710565498091562,0.4903452362300957,-0.461867899027968,-0.3267986172044969
-0.9876127521780069,-1.4798393341719547,0.5419689282922246,0.7157555206809124,2.122925722119129,-0.6086101428735634,-1.4798391602627892
-0.9686832139340487,-1.6286109390634307,-2.7248573967791,-0.7108141642562019,1.840227802484664,-0.5997706068912629,-1.6286108110643045
-0.9081286029063761,0.14643816059705705,-1.236138092601111,-2.9085591251538356,1.3101692031700432,-0.571222452496776,0.1464382892298019
-1.0089129108148813,-7.439000095252167,0.10150540296464812,0.8367716325097397,2.65298432143375,-0.6185088399702339,-7.439000013116683
-0.767380554582298,-0.36952841439834944,-2.601709743532454,-1.2915245663018988,0.7094361239468061,-0.5032442359818946,-0.36952816293324847
-0.5834164108924423,0.15478288093474452,-2.811276787116221,0.7966270928628044,0.2853892444951082,-0.41086388341387203,0.15478298357766862
-0.8382259946873332,-1.1035229575963863,-1.3228152766258663,-1.329548177349257,0.9567968036269623,-0.5377477254858083,-1.103522729902211
-0.9177270976984898,2.0655590581602215,-1.1244572604393188,-2.0489804658694877,1.3737762350877976,-0.5757752988994075,2.0655593006563446
-0.9284539626352989,1.7784304777045405,-1.8440725595576293,-0.12220668929707275,1.4515181629872749,-0.5808509827976875,1.7784306202999076
1.3807939619007983,0.017483244377305418,1.1613302576461004,0.9421046345450149,-1.1987748335858306,0.8769057063967741,0.01748341288659606
-0.8172911871456248,0.8902036373242593,-0.5766907436903546,-2.7018816913557684,0.8755211517320536,-0.5276128833666994,0.8902038877058837
-0.9492237848448598,-1.1758610474593718,0.8881461597924035,0.7774090347588393,1.6282043627588152,-0.5906417145458278,-1.1758607750526102
-0.9686832139340487,-1.6286109390634307,-1.3757088373301074,0.13783978533280355,1.840227802484664,-0.5997706068912629,-1.6286108110643045
0.4791036576495368,0.075760098617848,-0.2001904237766116,0.2959367012646672,-0.7499918861661182,0.21031068436927322,0.07576037079177746
-0.8210853186736613,0.31247499600552153,-0.2913200737274414,0.5540968560559731,0.8896560477137765,-0.5294534531860579,0.3124752578400133
-0.9856058951767843,1.3235040214950224,-3.3799365280075255,0.8401607654934864,2.0875884821648203,-0.6076748997670449,1.3235041674687198
-0.9790066146702017,1.8902824981453998,-1.2646882205794785,-0.30262300616162263,1.9815767623018958,-0.6045963034071814,1.8902825875891227
-0.9835054921661145,0.3315716181912293,-0.33509428309862366,0.047155577666547065,2.0522512422105117,-0.6066955799482237,0.3315718302686899
1.9263105356647228,-0.03314995739215991,1.6036350898040432,-0.06406668205813422,-1.4107982733116782,1.355996786125672,-0.03314975430859723
-0.90303159959791,-0.1829115596493374,0.5476183093558746,0.23237389135286907,1.2783656872111657,-0.5688005327020468,-0.18291143585819275
-0.9135564501469722,1.8682851065550783,-1.076856531668014,-1.74357946529215,1.3455064431243504,-0.5737983260477683,1.868285327373299
-0.9765989303053629,-1.2820734876188145,-2.4437935531877475,-4.014818192153909,1.9462395223475886,-0.6034718937243313,-1.282073310500748
-0.9329902179280884,0.27009076905614116,-0.48000382414206505,0.1296127257740055,1.4868554029415835,-0.5829935011449587,0.27009087431077433
1.5716129213619836,0.012837799774728225,1.3494900952111384,0.8015455583265801,-1.276516761485308,1.0374129246345698,0.012838080731619564
-0.008314798151524706,-0.10850995637161784,1.012005763525699,0.8941674009867029,-0.40368693461389893,-0.09433264461256735,-0.10850985785452694
-0.959613242078281,-0.6699682552727773,-1.3896735013192483,0.7243401410509904,1.7342160826217397,-0.5955209609428618,-0.669968083385406
